"Date","Time","Lat","Lng","Alt","Accuracy","CPS","uSv/h"
"2025-01-01","21:11:18","","","71.8","11.97","20.9","0.0814"
"2025-01-01","21:11:19","","","71.8","11.97","19.3","0.0743"
"2025-01-01","21:11:20","","","71.8","11.97","19.0","0.0756"
"2025-01-01","21:11:21","","","71.7","11.97","19.0","0.0645"
"2025-01-01","21:11:22","","","71.8","11.97","21.1","0.0732"
"2025-01-01","21:11:23","","","71.8","11.97","22.9","0.0754"
"2025-01-01","21:11:24","","","71.8","11.97","24.7","0.1050"
"2025-01-01","21:11:25","","","71.7","11.97","22.8","0.1053"
"2025-01-01","21:11:26","","","71.7","11.97","20.1","0.1030"
"2025-01-01","21:11:27","","","71.7","11.97","18.7","0.0846"
"2025-01-01","21:11:28","","","71.7","11.97","17.1","0.0585"
"2025-01-01","21:11:29","","","71.7","11.97","15.9","0.0582"
"2025-01-01","21:11:30","","","71.6","11.97","16.5","0.0654"
"2025-01-01","21:11:31","","","71.6","11.97","18.8","0.0748"
"2025-01-01","21:11:32","","","71.6","11.97","21.1","0.1015"
"2025-01-01","21:11:33","","","71.6","11.97","22.0","0.1060"
"2025-01-01","21:11:34","","","71.6","11.97","19.2","0.0984"
"2025-01-01","21:11:35","","","71.6","11.97","19.6","0.1053"
"2025-01-01","21:11:36","","","71.5","11.97","18.4","0.0927"
"2025-01-01","21:11:37","","","71.6","11.97","18.2","0.0926"
"2025-01-01","21:11:38","","","71.6","11.97","19.7","0.0757"
"2025-01-01","21:11:39","","","71.6","11.97","17.8","0.0704"
"2025-01-01","21:11:40","","","71.6","11.97","18.7","0.0739"
"2025-01-01","21:11:41","","","71.8","11.97","18.7","0.0867"
"2025-01-01","21:11:42","","","71.7","11.97","19.0","0.1125"
"2025-01-01","21:11:43","","","71.8","11.97","17.9","0.1002"
"2025-01-01","21:11:44","","","71.8","11.97","17.3","0.1235"
"2025-01-01","21:11:45","","","71.7","11.97","17.0","0.1098"
"2025-01-01","21:11:46","","","71.6","11.97","15.8","0.1082"
"2025-01-01","21:11:47","","","71.6","11.97","17.4","0.1193"
"2025-01-01","21:11:48","","","71.5","11.97","20.0","0.1017"
"2025-01-01","21:11:49","","","71.5","11.97","21.1","0.1050"
"2025-01-01","21:11:50","","","71.6","11.97","21.8","0.0980"
"2025-01-01","21:11:51","","","71.6","11.97","19.0","0.0788"
"2025-01-01","21:11:52","","","71.6","11.97","19.6","0.0809"
"2025-01-01","21:11:53","","","71.7","11.97","20.6","0.0916"
"2025-01-01","21:11:54","","","71.7","11.97","21.0","0.0916"
"2025-01-01","21:11:55","","","71.7","11.97","19.6","0.0851"
"2025-01-01","21:11:56","","","71.7","11.97","19.2","0.0904"
"2025-01-01","21:11:57","","","71.7","11.97","19.6","0.1080"
"2025-01-01","21:11:58","","","71.8","11.97","22.4","0.1120"
"2025-01-01","21:11:59","","","71.8","11.97","23.0","0.1020"
"2025-01-01","21:12:00","","","71.8","11.97","21.8","0.1125"
"2025-01-01","21:12:01","","","71.8","11.97","19.4","0.1332"
"2025-01-01","21:12:02","","","71.9","11.97","19.0","0.1248"
"2025-01-01","21:12:03","","","71.9","11.97","18.2","0.1022"
"2025-01-01","21:12:04","","","72.1","11.97","19.2","0.1042"
"2025-01-01","21:12:05","","","72.0","11.97","16.9","0.0931"
"2025-01-01","21:12:06","","","72.1","11.97","16.5","0.0932"
"2025-01-01","21:12:07","","","72.0","11.97","17.0","0.0782"
"2025-01-01","21:12:08","","","72.1","11.97","18.5","0.0925"
"2025-01-01","21:12:09","","","72.1","11.97","22.0","0.0911"
"2025-01-01","21:12:10","","","72.0","11.97","22.4","0.0971"
"2025-01-01","21:12:11","","","71.9","11.97","19.5","0.0953"
"2025-01-01","21:12:12","","","71.9","11.97","19.2","0.1048"
"2025-01-01","21:12:13","","","71.8","11.97","19.0","0.1153"
"2025-01-01","21:12:14","","","71.6","11.97","21.8","0.1075"
"2025-01-01","21:12:15","","","71.4","11.97","21.4","0.1068"
"2025-01-01","21:12:16","","","71.3","11.97","20.1","0.0830"
"2025-01-01","21:12:17","","","71.3","11.97","19.6","0.0789"
"2025-01-01","21:12:18","","","71.3","11.97","18.7","0.0556"
"2025-01-01","21:12:19","","","71.3","11.97","19.9","0.0773"
"2025-01-01","21:12:20","","","71.4","11.97","19.6","0.0826"
"2025-01-01","21:12:21","","","71.5","11.97","18.1","0.0788"
"2025-01-01","21:12:22","","","71.5","11.97","18.7","0.0778"
"2025-01-01","21:12:23","","","71.5","11.97","18.6","0.1152"
"2025-01-01","21:12:24","","","71.4","11.97","20.6","0.1275"
"2025-01-01","21:12:25","","","71.4","11.97","23.1","0.1357"
"2025-01-01","21:12:26","","","71.5","11.97","23.9","0.1222"
"2025-01-01","21:12:27","","","71.6","11.97","22.9","0.0999"
"2025-01-01","21:12:28","","","71.6","11.97","20.7","0.0990"
"2025-01-01","21:12:29","","","71.7","11.97","19.4","0.0929"
"2025-01-01","21:12:30","","","71.7","11.97","20.1","0.0881"
"2025-01-01","21:12:31","","","71.7","11.97","20.5","0.0919"
"2025-01-01","21:12:32","","","71.7","11.97","20.2","0.0965"
"2025-01-01","21:12:33","","","71.6","11.97","19.7","0.0874"
"2025-01-01","21:12:34","","","71.6","11.97","18.6","0.0802"
"2025-01-01","21:12:35","","","71.5","11.97","18.5","0.0875"
"2025-01-01","21:12:36","","","71.5","11.97","18.9","0.0855"
"2025-01-01","21:12:37","","","71.5","11.97","17.6","0.0933"
"2025-01-01","21:12:38","","","71.5","11.97","19.3","0.0839"
"2025-01-01","21:12:39","","","71.5","11.97","19.8","0.0906"
"2025-01-01","21:12:40","","","71.4","11.97","24.5","0.0921"
"2025-01-01","21:12:41","","","71.5","11.97","25.2","0.0987"
"2025-01-01","21:12:42","","","71.3","11.97","22.5","0.0819"
"2025-01-01","21:12:43","","","71.3","11.97","20.8","0.0791"
"2025-01-01","21:12:44","","","71.3","11.97","19.3","0.0682"
"2025-01-01","21:12:45","","","71.3","11.97","19.0","0.0961"
"2025-01-01","21:12:46","","","71.2","11.97","19.1","0.0892"
"2025-01-01","21:12:47","","","71.2","11.97","17.9","0.1133"
"2025-01-01","21:12:48","","","71.3","11.97","18.5","0.1318"
"2025-01-01","21:12:49","","","71.5","11.97","17.9","0.1253"
"2025-01-01","21:12:50","","","71.4","11.97","19.5","0.1067"
"2025-01-01","21:12:51","","","71.5","11.97","20.2","0.0967"
"2025-01-01","21:12:52","","","71.5","11.97","19.7","0.1117"
"2025-01-01","21:12:53","","","71.5","11.97","18.8","0.1132"
"2025-01-01","21:12:54","","","71.6","11.97","18.8","0.0998"
"2025-01-01","21:12:55","","","71.6","11.97","17.8","0.0901"
"2025-01-01","21:12:56","","","71.7","11.97","18.8","0.0958"
"2025-01-01","21:12:57","","","71.8","11.97","18.4","0.0924"
"2025-01-01","21:12:58","","","71.8","11.97","20.1","0.0889"
"2025-01-01","21:12:59","","","71.8","11.97","21.1","0.0870"
"2025-01-01","21:13:00","","","71.8","11.97","22.0","0.1085"
"2025-01-01","21:13:01","","","71.9","11.97","22.7","0.1088"
"2025-01-01","21:13:02","","","71.9","11.97","21.2","0.0935"
"2025-01-01","21:13:03","","","71.9","11.97","21.0","0.0865"
"2025-01-01","21:13:04","","","71.9","11.97","19.7","0.0807"
"2025-01-01","21:13:05","","","71.8","11.97","19.4","0.0811"
"2025-01-01","21:13:06","","","71.8","11.97","19.9","0.0921"
"2025-01-01","21:13:07","","","71.7","11.97","20.1","0.0927"
"2025-01-01","21:13:08","","","71.8","11.97","17.8","0.0989"
"2025-01-01","21:13:09","","","71.8","11.97","18.3","0.1083"
"2025-01-01","21:13:10","","","71.7","11.97","17.5","0.1217"
"2025-01-01","21:13:11","","","71.7","11.97","18.7","0.1188"
"2025-01-01","21:13:12","","","71.7","11.97","19.5","0.0914"
"2025-01-01","21:13:13","","","71.8","11.97","21.8","0.0887"
"2025-01-01","21:13:14","","","71.8","11.97","25.4","0.0854"
"2025-01-01","21:13:15","","","71.7","11.97","23.3","0.0816"
"2025-01-01","21:13:16","","","71.6","11.97","21.4","0.0903"
"2025-01-01","21:13:17","","","71.6","11.97","19.3","0.0905"
"2025-01-01","21:13:18","","","71.6","11.97","17.6","0.0827"
"2025-01-01","21:13:19","","","71.7","11.97","17.6","0.0752"
"2025-01-01","21:13:20","","","71.6","11.97","17.5","0.0840"
"2025-01-01","21:13:21","","","71.6","11.97","19.8","0.0942"
"2025-01-01","21:13:22","","","71.7","11.97","22.6","0.0882"
"2025-01-01","21:13:23","","","71.6","11.97","22.8","0.1025"
"2025-01-01","21:13:24","","","71.7","11.97","20.0","0.0962"
"2025-01-01","21:13:25","","","71.7","11.97","19.8","0.0921"
"2025-01-01","21:13:26","","","71.6","11.97","17.1","0.0664"
"2025-01-01","21:13:27","","","71.7","11.97","16.6","0.0681"
"2025-01-01","21:13:28","","","71.8","11.97","18.0","0.0752"
"2025-01-01","21:13:29","","","71.8","11.97","20.1","0.0709"
"2025-01-01","21:13:30","","","71.8","11.97","20.4","0.0831"
"2025-01-01","21:13:31","","","72.0","11.97","20.7","0.0759"
"2025-01-01","21:13:32","","","72.0","11.97","21.5","0.0789"
"2025-01-01","21:13:33","","","72.1","11.97","20.4","0.0770"
"2025-01-01","21:13:34","","","72.1","11.97","18.6","0.0615"
"2025-01-01","21:13:35","","","72.1","11.97","18.0","0.0564"
"2025-01-01","21:13:36","","","72.2","11.97","17.6","0.0672"
"2025-01-01","21:13:37","","","72.2","11.97","19.2","0.0797"
"2025-01-01","21:13:38","","","72.2","11.97","19.2","0.0755"
"2025-01-01","21:13:39","","","72.3","11.97","18.2","0.0718"
"2025-01-01","21:13:40","","","72.2","11.97","19.1","0.0646"
"2025-01-01","21:13:41","","","72.3","11.97","21.1","0.0670"
"2025-01-01","21:13:42","","","72.1","11.97","21.2","0.0632"
"2025-01-01","21:13:43","","","72.0","11.97","18.3","0.0665"
"2025-01-01","21:13:44","","","72.1","11.97","16.0","0.0631"
"2025-01-01","21:13:45","","","71.9","11.97","14.8","0.0648"
"2025-01-01","21:13:46","","","71.8","11.97","14.7","0.0651"
"2025-01-01","21:13:47","","","71.7","11.97","18.1","0.0610"
"2025-01-01","21:13:48","","","71.9","11.97","17.7","0.0632"
"2025-01-01","21:13:49","","","71.9","11.97","17.1","0.0586"
"2025-01-01","21:13:50","","","71.8","11.97","15.3","0.0561"
"2025-01-01","21:13:51","","","72.0","11.97","14.6","0.0702"
"2025-01-01","21:13:52","","","71.9","11.97","15.0","0.0811"
"2025-01-01","21:13:53","","","71.9","11.97","16.0","0.0799"
"2025-01-01","21:13:54","","","72.1","11.97","15.7","0.0833"
"2025-01-01","21:13:55","","","72.2","11.97","15.6","0.0923"
"2025-01-01","21:13:56","","","72.0","11.97","18.0","0.1007"
"2025-01-01","21:13:57","","","72.0","11.97","20.6","0.0759"
"2025-01-01","21:13:58","","","72.0","11.97","19.8","0.0770"
"2025-01-01","21:13:59","","","71.9","11.97","20.2","0.0689"
"2025-01-01","21:14:00","","","71.8","11.97","18.6","0.0806"
"2025-01-01","21:14:01","","","71.8","11.97","17.5","0.1025"
"2025-01-01","21:14:02","","","71.9","11.97","17.0","0.1095"
"2025-01-01","21:14:03","","","71.9","11.97","16.5","0.1065"
"2025-01-01","21:14:04","","","72.0","11.97","17.0","0.1165"
"2025-01-01","21:14:05","","","72.2","11.97","19.0","0.1047"
"2025-01-01","21:14:06","","","72.2","11.97","21.1","0.0905"
"2025-01-01","21:14:07","","","72.3","11.97","18.4","0.0825"
"2025-01-01","21:14:08","","","72.4","11.97","18.1","0.0553"
"2025-01-01","21:14:09","","","72.4","11.97","17.0","0.0548"
"2025-01-01","21:14:10","","","72.2","11.97","18.2","0.0675"
"2025-01-01","21:14:11","","","72.1","11.97","17.8","0.0790"
"2025-01-01","21:14:12","","","71.9","11.97","17.0","0.0883"
"2025-01-01","21:14:13","","","71.9","11.97","16.9","0.0912"
"2025-01-01","21:14:14","","","71.7","11.97","17.7","0.0902"
"2025-01-01","21:14:15","","","71.7","11.97","20.1","0.0735"
"2025-01-01","21:14:16","","","71.7","11.97","19.2","0.0722"
"2025-01-01","21:14:17","","","71.9","11.97","19.1","0.0641"
"2025-01-01","21:14:18","","","71.9","11.97","17.5","0.0837"
"2025-01-01","21:14:19","","","71.8","11.97","15.9","0.0865"
"2025-01-01","21:14:20","","","71.9","11.97","18.8","0.1382"
"2025-01-01","21:14:21","","","71.8","11.97","22.1","0.1330"
"2025-01-01","21:14:22","","","71.7","11.97","23.9","0.1285"
"2025-01-01","21:14:23","","","71.8","11.97","21.7","0.0798"
"2025-01-01","21:14:24","","","71.8","11.97","20.8","0.0717"
"2025-01-01","21:14:25","","","71.8","11.97","21.3","0.0772"
"2025-01-01","21:14:26","","","71.7","11.97","19.8","0.0624"
"2025-01-01","21:14:27","","","71.6","11.97","18.9","0.1032"
"2025-01-01","21:14:28","","","71.6","11.97","19.4","0.1372"
"2025-01-01","21:14:29","","","71.6","11.97","17.5","0.1278"
"2025-01-01","21:14:30","","","71.7","11.97","19.2","0.1278"
"2025-01-01","21:14:31","","","71.7","11.97","17.9","0.1000"
"2025-01-01","21:14:32","","","71.6","11.97","17.7","0.0808"
"2025-01-01","21:14:33","","","71.7","11.97","18.0","0.0661"
"2025-01-01","21:14:34","","","71.6","11.97","18.1","0.0669"
"2025-01-01","21:14:35","","","71.7","11.97","18.8","0.0776"
"2025-01-01","21:14:36","","","71.7","11.97","19.7","0.1200"
"2025-01-01","21:14:37","","","71.5","11.97","20.1","0.1170"
"2025-01-01","21:14:38","","","71.5","11.97","20.4","0.1123"
"2025-01-01","21:14:39","","","71.4","11.97","19.5","0.1037"
"2025-01-01","21:14:40","","","71.4","11.97","18.6","0.1035"
"2025-01-01","21:14:41","","","71.3","11.97","18.9","0.1062"
"2025-01-01","21:14:42","","","71.3","11.97","19.3","0.0852"
"2025-01-01","21:14:43","","","71.4","11.97","18.0","0.0685"
"2025-01-01","21:14:44","","","71.5","11.97","17.9","0.0982"
"2025-01-01","21:14:45","","","71.6","11.97","20.8","0.1215"
"2025-01-01","21:14:46","","","71.6","11.97","22.3","0.1207"
"2025-01-01","21:14:47","","","71.6","11.97","22.4","0.0909"
"2025-01-01","21:14:48","","","71.7","11.97","21.1","0.1030"
"2025-01-01","21:14:49","","","71.7","11.97","20.5","0.1302"
"2025-01-01","21:14:50","","","71.6","11.97","21.3","0.1217"
"2025-01-01","21:14:51","","","71.4","11.97","22.2","0.1490"
"2025-01-01","21:14:52","","","71.5","11.97","21.7","0.1480"
"2025-01-01","21:14:53","","","71.4","11.97","21.9","0.1633"
"2025-01-01","21:14:54","","","71.4","11.97","22.1","0.1508"
"2025-01-01","21:14:55","","","71.4","11.97","18.9","0.1302"
"2025-01-01","21:14:56","","","71.4","11.97","18.5","0.0969"
"2025-01-01","21:14:57","","","71.4","11.97","17.9","0.0998"
"2025-01-01","21:14:58","","","71.4","11.97","16.1","0.0926"
"2025-01-01","21:14:59","","","71.5","11.97","16.0","0.0962"
"2025-01-01","21:15:00","","","71.5","11.97","17.8","0.1125"
"2025-01-01","21:15:01","","","71.6","11.97","16.6","0.0915"
"2025-01-01","21:15:02","","","71.7","11.97","16.9","0.0958"
"2025-01-01","21:15:03","","","71.7","11.97","18.7","0.0861"
"2025-01-01","21:15:04","","","71.8","11.97","17.4","0.1030"
"2025-01-01","21:15:05","","","71.8","11.97","19.1","0.1120"
"2025-01-01","21:15:06","","","71.7","11.97","18.5","0.1177"
"2025-01-01","21:15:07","","","71.7","11.97","17.2","0.1173"
"2025-01-01","21:15:08","","","71.8","11.97","17.3","0.1063"
"2025-01-01","21:15:09","","","71.8","11.97","19.3","0.0826"
"2025-01-01","21:15:10","","","71.8","11.97","20.1","0.0894"
"2025-01-01","21:15:11","","","71.8","11.97","20.7","0.1180"
"2025-01-01","21:15:12","","","71.7","11.97","19.6","0.1288"
"2025-01-01","21:15:13","","","71.6","11.97","20.3","0.1382"
"2025-01-01","21:15:14","","","71.7","11.97","20.3","0.1032"
"2025-01-01","21:15:15","","","71.8","11.97","18.6","0.0994"
"2025-01-01","21:15:16","","","71.7","11.97","18.9","0.1023"
"2025-01-01","21:15:17","","","71.7","11.97","22.9","0.1013"
"2025-01-01","21:15:18","","","71.8","11.97","28.5","0.1095"
"2025-01-01","21:15:19","","","71.8","11.97","25.4","0.1143"
"2025-01-01","21:15:20","","","71.8","11.97","21.5","0.1278"
"2025-01-01","21:15:21","","","71.7","11.97","19.5","0.1083"
"2025-01-01","21:15:22","","","71.7","11.97","18.6","0.1013"
"2025-01-01","21:15:23","","","71.9","11.97","20.3","0.0980"
"2025-01-01","21:15:24","","","71.9","11.97","23.1","0.0929"
"2025-01-01","21:15:25","","","71.8","11.97","21.3","0.0838"
"2025-01-01","21:15:26","","","71.8","11.97","20.5","0.0642"
"2025-01-01","21:15:27","","","71.9","11.97","18.6","0.0611"
"2025-01-01","21:15:28","","","71.9","11.97","19.7","0.0890"
"2025-01-01","21:15:29","","","71.8","11.97","21.5","0.1002"
"2025-01-01","21:15:30","","","71.8","11.97","20.8","0.1057"
"2025-01-01","21:15:31","","","71.8","11.97","20.3","0.0948"
"2025-01-01","21:15:32","","","71.9","11.97","19.0","0.0716"
"2025-01-01","21:15:33","","","72.0","11.97","18.3","0.0668"
"2025-01-01","21:15:34","","","71.9","11.97","18.2","0.0774"
"2025-01-01","21:15:35","","","71.9","11.97","17.3","0.0799"
"2025-01-01","21:15:36","","","71.9","11.97","16.1","0.0914"
"2025-01-01","21:15:37","","","71.9","11.97","16.0","0.0919"
"2025-01-01","21:15:38","","","71.9","11.97","15.6","0.1078"
"2025-01-01","21:15:39","","","71.8","11.97","18.2","0.1147"
"2025-01-01","21:15:40","","","71.8","11.97","19.2","0.1035"
"2025-01-01","21:15:41","","","71.7","11.97","19.9","0.1192"
"2025-01-01","21:15:42","","","71.7","11.97","19.7","0.1118"
"2025-01-01","21:15:43","","","71.8","11.97","19.6","0.1130"
"2025-01-01","21:15:44","","","71.7","11.97","19.7","0.1197"
"2025-01-01","21:15:45","","","71.7","11.97","17.9","0.1047"
"2025-01-01","21:15:46","","","71.6","11.97","17.5","0.0920"
"2025-01-01","21:15:47","","","71.6","11.97","17.9","0.1058"
"2025-01-01","21:15:48","","","71.6","11.97","16.4","0.0948"
"2025-01-01","21:15:49","","","71.5","11.97","17.4","0.0988"
"2025-01-01","21:15:50","","","71.5","11.97","18.0","0.0851"
"2025-01-01","21:15:51","","","71.6","11.97","18.8","0.0993"
"2025-01-01","21:15:52","","","71.7","11.97","19.7","0.1098"
"2025-01-01","21:15:53","","","71.8","11.97","18.6","0.0951"
"2025-01-01","21:15:54","","","71.9","11.97","18.4","0.0836"
"2025-01-01","21:15:55","","","72.1","11.97","20.2","0.0941"
"2025-01-01","21:15:56","","","72.0","11.97","23.3","0.1008"
"2025-01-01","21:15:57","","","72.0","11.97","24.5","0.1053"
"2025-01-01","21:15:58","","","72.0","11.97","21.8","0.0890"
"2025-01-01","21:15:59","","","72.0","11.97","21.3","0.1007"
"2025-01-01","21:16:00","","","71.9","11.97","22.2","0.1193"
"2025-01-01","21:16:01","","","71.9","11.97","21.0","0.1062"
"2025-01-01","21:16:02","","","71.9","11.97","20.4","0.1065"
"2025-01-01","21:16:03","","","71.8","11.97","18.3","0.1153"
"2025-01-01","21:16:04","","","71.8","11.97","16.4","0.0983"
"2025-01-01","21:16:05","","","71.9","11.97","17.2","0.1017"
"2025-01-01","21:16:06","","","71.7","11.97","17.2","0.1002"
"2025-01-01","21:16:07","","","71.6","11.97","17.1","0.0782"
"2025-01-01","21:16:08","","","71.4","11.97","15.7","0.0727"
"2025-01-01","21:16:09","","","71.4","11.97","14.7","0.0934"
"2025-01-01","21:16:10","","","71.4","11.97","14.3","0.1055"
"2025-01-01","21:16:11","","","71.5","11.97","14.7","0.1100"
"2025-01-01","21:16:12","","","71.6","11.97","18.0","0.1282"
"2025-01-01","21:16:13","","","71.6","11.97","19.1","0.1068"
"2025-01-01","21:16:14","","","71.6","11.97","18.1","0.0899"
"2025-01-01","21:16:15","","","71.6","11.97","17.5","0.0631"
"2025-01-01","21:16:16","","","71.7","11.97","21.0","0.0818"
"2025-01-01","21:16:17","","","71.7","11.97","24.1","0.0763"
"2025-01-01","21:16:18","","","71.8","11.97","21.9","0.0984"
"2025-01-01","21:16:19","","","71.8","11.97","19.7","0.1193"
"2025-01-01","21:16:20","","","71.8","11.97","16.9","0.1042"
"2025-01-01","21:16:21","","","71.8","11.97","16.4","0.1023"
"2025-01-01","21:16:22","","","71.8","11.97","18.2","0.1155"
"2025-01-01","21:16:23","","","71.9","11.97","19.1","0.1058"
"2025-01-01","21:16:24","","","71.9","11.97","19.3","0.1097"
"2025-01-01","21:16:25","","","71.9","11.97","18.6","0.0815"
"2025-01-01","21:16:26","","","71.8","11.97","18.0","0.0851"
"2025-01-01","21:16:27","","","71.8","11.97","18.2","0.1022"
"2025-01-01","21:16:28","","","71.8","11.97","18.5","0.1078"
"2025-01-01","21:16:29","","","71.9","11.97","19.5","0.1172"
"2025-01-01","21:16:30","","","71.8","11.97","19.2","0.1127"
"2025-01-01","21:16:31","","","71.8","11.97","17.9","0.1127"
"2025-01-01","21:16:32","","","71.8","11.97","17.2","0.1327"
"2025-01-01","21:16:33","","","71.8","11.97","16.3","0.1293"
